scenario_id,scenario_name,folder,status,trigger,systems,business_flow,gos_replacement,still_missing_in_gos,recommendation,reason,runs_sampled,errors,last_run,MY_DECISION,MY_NOTES
"430317","Leads' Google form > Pipedrive","לידים לפייפדרייב","active but idle","Webhook — Elinoy's Google form - leads","Website / incoming form · Pipedrive · WhatsApp (Wassenger) · Gmail","receives a form/web submission → branches on conditions → looks for an existing company in Pipedrive → branches on conditions → updates the contact in Pipedrive → reads/writes Pipedrive → branches on conditions → creates a deal in Pipedrive → writes a note on the Pipedrive deal → sends a WhatsApp message → creates a follow-up task in Pipedrive → writes a note on the Pipedrive deal → sends a WhatsApp message → creates a follow-up task in Pipedrive → writes a note on the Pipedrive deal → sends a WhatsApp message → creates a follow-up task in Pipedrive → creates a deal in Pipedrive → sends a WhatsApp message → creates a follow-up task in Pipedrive → creates the contact in Pipedrive → branches on conditions → creates a deal in Pipedrive → sends a WhatsApp message → creates a follow-up task in Pipedrive → updates the contact in Pipedrive → sends an email","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"430343","Smoove subsricbers - food > Create Pipedrive Contact & Deal","לידים לפייפדרייב","active but idle","Webhook — Smoove subscribers - food","Website / incoming form · Pipedrive · WhatsApp (Wassenger)","receives a form/web submission → normalises the Israeli phone number → looks for an existing company in Pipedrive → branches on conditions → looks up the contact in Pipedrive → creates a deal in Pipedrive → writes a note on the Pipedrive deal → sends a WhatsApp message → creates a follow-up task in Pipedrive → creates the contact in Pipedrive → creates a deal in Pipedrive → sends a WhatsApp message → creates a follow-up task in Pipedrive","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"430335","Smoove subsricbers - Graffiti > Create Pipedrive Contact & Deal","לידים לפייפדרייב","active but idle","Webhook — Smoove subscribers","Website / incoming form · Pipedrive · WhatsApp (Wassenger)","receives a form/web submission → normalises the Israeli phone number → looks for an existing company in Pipedrive → branches on conditions → looks up the contact in Pipedrive → creates a deal in Pipedrive → writes a note on the Pipedrive deal → sends a WhatsApp message → creates a follow-up task in Pipedrive → creates the contact in Pipedrive → creates a deal in Pipedrive → sends a WhatsApp message → creates a follow-up task in Pipedrive","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"430320","דף נחיתה פעילות בת מצווה > פייפדרייב + סמוב","לידים לפייפדרייב","active but idle","Webhook — דף נחיתה פעילות בת מצווה","Website / incoming form","receives a form/web submission → calls another automation / external service","GOS Ingress Platform (website_form) — code shipped, not credentialed","WEBSITE_FORM_SECRET unset; `messege`/`webpage` aliases missing","Keep temporarily","Lead-intake dependency — the only path these leads have into GOS today.","0","0","","",""
"430321","טופס פוטר באתר > פייפדרייב + סמוב","לידים לפייפדרייב","active but idle","Webhook — Website footer form","Website / incoming form","receives a form/web submission → calls another automation / external service","GOS Ingress Platform (website_form) — code shipped, not credentialed","WEBSITE_FORM_SECRET unset; `messege`/`webpage` aliases missing","Keep temporarily","Lead-intake dependency — the only path these leads have into GOS today.","0","0","","",""
"1989063","יצירת לינק לצ'אט בווסנג'ר כפתור בפייפ","לידים לפייפדרייב","active but idle","Webhook — יצירת לינק לצ'אט בווסנג'ר כפתור בפייפ","Website / incoming form · Pipedrive","receives a form/web submission → updates the contact in Pipedrive","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"430337","לקוח לחץ במייל על לינק ליצירת קשר > הכנסה לפייפדרייב","לידים לפייפדרייב","active but idle","Webhook — לקוח לחץ במייל על לינק ליצירת קשר","Website / incoming form · Pipedrive","receives a form/web submission → looks up the contact in Pipedrive → branches on conditions → creates a deal in Pipedrive","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"430346","פופאפ צור קשר באתר > פייפדרייב","לידים לפייפדרייב","active but idle","Webhook — פופאפ צור קשר באתר","Website / incoming form","receives a form/web submission → calls another automation / external service","GOS Ingress Platform (website_form) — code shipped, not credentialed","WEBSITE_FORM_SECRET unset; `messege`/`webpage` aliases missing","Keep temporarily","Lead-intake dependency — the only path these leads have into GOS today.","0","0","","",""
"430352","לידים מטופס פייסבוק קמפיין גרפיטי רימרקטינג > פייפדרייב","לידים לפייפדרייב","inactive","Facebook/Instagram lead form","Facebook Lead Ads · Gmail","receives a Facebook/Instagram lead → normalises the Israeli phone number → calls another automation / external service → sends an email","","","Can shut down now","Already inactive; last ran 2026-08-01. Kept only as a record.","41","9","2026-08-01T08:56:31.556Z","",""
"1989054","פרסון חדש בפייפ- הוספת לינק לצ'אט בווסנג'ר","לידים לפייפדרייב","auto-disabled by outage","Instant (watches a system for changes)","Pipedrive","reads/writes Pipedrive → branches on conditions → looks up the contact in Pipedrive → updates the contact in Pipedrive","varies","Confirm whether the business still wants this behaviour at all","Requires my decision","Auto-disabled by Make during the Pipedrive 429 outage (2026-07-30..08-02), NOT by a decision.","49","1","2026-07-31T07:04:55.122Z","",""
"4749928","הודעה חדשה על כל מדריך שמילא טופס תיאום סיור","מדריכים","live","Webhook — בוצע שיחת תיאום שליחת הודעה לקבוצת וואצאפ","Website / incoming form · Airtable · WhatsApp (Wassenger)","receives a form/web submission → looks up an Airtable record → normalises the Israeli phone number → branches on conditions → sends a WhatsApp message","Questionnaire Engine (tour-operational lifecycle)","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","50","0","2026-08-02T09:32:45.087Z","",""
"4207107","הכנסת הערות עבור השכר מהפייפ","מדריכים","live","Webhook — שדה הערות עבור השכר","Website / incoming form · Pipedrive · Airtable · Gmail","receives a form/web submission → reads deals from Pipedrive → looks up an Airtable record → branches on conditions → looks up an Airtable record → updates an Airtable record → sends an email","Payroll module","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","1","0","2026-07-08T14:32:37.578Z","",""
"430349","כפתור באיירטייבל להקמת מדריך.ה חדש.ה","מדריכים","live","Webhook — קליטת מדריך חדש בכפתור איירטייבל","Website / incoming form · Airtable · Pipedrive · Google Calendar · Gmail","receives a form/web submission → looks up an Airtable record → reads/writes Pipedrive → loops over items → reads/writes Pipedrive → reads the calendar → updates an Airtable record → sends an email","Staff module (manual staff creation)","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","4","0","2026-07-29T13:36:23.679Z","",""
"2693681","מחשבון שכר","מדריכים","live","Webhook — מחשבון שכר","Website / incoming form · Airtable","receives a form/web submission → looks up an Airtable record → branches on conditions → loops over items → looks up an Airtable record → loops over items → looks up an Airtable record → reads/writes Airtable → loops over items → looks up an Airtable record → loops over items → looks up an Airtable record → reads/writes Airtable → loops over items → looks up an Airtable record → loops over items → looks up an Airtable record → reads/writes Airtable","Payroll module (PayrollEntry per assignment)","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","50","0","2026-08-02T21:01:56.755Z","",""
"2883326","עדכון חודש ושנה בשכר","מדריכים","live","Webhook — עדכון חודש ושכר","Website / incoming form · Airtable","receives a form/web submission → looks up an Airtable record → updates an Airtable record","Payroll module","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","26","0","2026-07-30T07:38:05.082Z","",""
"1126290","רדיפה למדריך למלא טופס תיאום סיור","מדריכים","live","Webhook — רדיפה למדריך למלא טופס תיאום סיור","Website / incoming form · Airtable · WhatsApp (Wassenger)","receives a form/web submission → looks up an Airtable record → sends a WhatsApp message","Manager Reports #11–#16 + Guide Portal","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","50","0","2026-07-31T06:50:38.221Z","",""
"1051602","שליחת הודעה למדריך טופס סיום הסיור- סיכומי סיור","מדריכים","live","Webhook — שליחת טופס סיום למדריך","Website / incoming form · Airtable · WhatsApp (Wassenger)","receives a form/web submission → looks up an Airtable record → branches on conditions → looks up an Airtable record → branches on conditions → sends a WhatsApp message → creates an Airtable record → sends a WhatsApp message → creates an Airtable record → reads/writes Make storage → loops over items → looks up an Airtable record → branches on conditions → sends a WhatsApp message → creates an Airtable record → sends a WhatsApp message → creates an Airtable record → reads/writes Make storage","Manager Reports #7/#8 + Guide Portal questionnaires","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","50","0","2026-07-31T21:02:06.286Z","",""
"4452993","שליחת לו""ז הודעה של כל הסיורים של מחר","מדריכים","live","Webhook — שליחת הודעה סיכום הסיורים מחר","Website / incoming form · Airtable · WhatsApp (Wassenger)","receives a form/web submission → looks up an Airtable record → sends a WhatsApp message","Manager Reports #11–#16 (guide schedule + per-booking messages)","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","34","0","2026-08-03T12:00:42.872Z","",""
"1126045","שליחת תכנים ללקוח לאחר מילוי טופס סיכום סיור+מחיקת הודעות מתוזמנות","מדריכים","live","Webhook — לאחר מילוי טופס סיור סיור","Website / incoming form · Airtable · WhatsApp (Wassenger) · Google Drive · Pipedrive","receives a form/web submission → looks up an Airtable record → branches on conditions → loops over items → looks up an Airtable record → calls another automation / external service → branches on conditions → talks to WhatsApp (Wassenger) → updates an Airtable record → handles a Drive file → branches on conditions → calls another automation / external service → loops over items → branches on conditions → reads/writes Make storage → looks up an Airtable record → handles deal products in Pipedrive → branches on conditions → handles deal products in Pipedrive → calls another automation / external service","Confirmation Email + Communication Center","Post-summary customer content is not yet a CC rule","Keep temporarily","Live, and GOS covers it only partly.","50","0","2026-08-01T13:04:17.007Z","",""
"2844878","תזמון חודשי למחשבון שכר","מדריכים","live","Scheduled (monthly)","Airtable","looks up an Airtable record → calls another automation / external service","Payroll module","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","4","0","2026-07-31T20:55:09.573Z","",""
"972724","עדכון מדריכים היסטורי","מדריכים","inactive","Scheduled every 15 min","Pipedrive · Airtable","reads deals from Pipedrive → looks up an Airtable record → updates an Airtable record","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
"1052263","מנגנון בקרה","מנגנון בקרה","auto-disabled by outage","Scheduled (weekly)","Pipedrive · Airtable · Gmail","reads/writes Pipedrive → reads deals from Pipedrive → looks up an Airtable record → branches on conditions → calls another automation / external service → updates an Airtable record → branches on conditions → updates an Airtable record → looks up an Airtable record → branches on conditions → deletes an Airtable record → sends an email","varies","Confirm whether the business still wants this behaviour at all","Requires my decision","Auto-disabled by Make during the Pipedrive 429 outage (2026-07-30..08-02), NOT by a decision.","33","3","2026-08-02T07:00:07.008Z","",""
"430353","הוספת טלפון בפורמט 05/972... לכל איש קשר שנכנס + יצירת קישורים מקוצרים לאנשים תחת סוכנות/הפקה","סוכנים ומפיקים","live","Instant (watches a system for changes)","Pipedrive · Link shortener","reads/writes Pipedrive → branches on conditions → normalises the Israeli phone number → updates the contact in Pipedrive → reads/writes Pipedrive → normalises the Israeli phone number → branches on conditions → shortens a link → updates the contact in Pipedrive","Phone normalizer + capability URLs","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","50","0","2026-08-03T12:16:38.625Z","",""
"1993342","הזמנות מסוכנים לפייפ","סוכנים ומפיקים","live","Instant (watches a system for changes)","Cognito Forms · Pipedrive · Airtable · Gmail","reads a Cognito form submission → reads/writes Pipedrive → looks up an Airtable record → branches on conditions → creates the contact in Pipedrive → reads/writes Pipedrive → loops over items → branches on conditions → creates a deal in Pipedrive → reads a Cognito form submission → handles deal products in Pipedrive → updates the deal in Pipedrive → reads/writes Pipedrive → writes a note on the Pipedrive deal → branches on conditions → reads/writes Pipedrive → branches on conditions → creates the contact in Pipedrive → updates the deal in Pipedrive → writes a note on the Pipedrive deal → sends an email","Agent Reservations module","Same as above","Keep temporarily","Live, and GOS covers it only partly.","14","0","2026-07-27T10:06:55.028Z","",""
"430333","יצירת קישורים לאנשים שמקושרים לסוכנויות ומפיקים - מיידי [ps31cvs7um4nq4zuo72ecd0o18no5ly9@hook.us1.make.com]","סוכנים ומפיקים","live","Incoming email","Pipedrive · Link shortener","receives an incoming email → looks up the contact in Pipedrive → branches on conditions → reads/writes Pipedrive → normalises the Israeli phone number → shortens a link → updates the contact in Pipedrive → writes a note on the Pipedrive deal","Capability URLs","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","5","0","2026-07-26T08:34:27.963Z","",""
"1993303","פתיחת לינק להזמנת סוכנים חדש","סוכנים ומפיקים","live","Webhook — פתיחת לינק דינמי לטופס הזמנה","Website / incoming form · Pipedrive · Cognito Forms","receives a form/web submission → looks up the contact in Pipedrive → branches on conditions → reads/writes Pipedrive → branches on conditions → looks up the contact in Pipedrive → reads a Cognito form submission","Agent Reservations module","Cognito order form not replaced by the GOS reservation flow","Keep temporarily","Live, and GOS covers it only partly.","50","5","2026-08-01T18:07:59.649Z","",""
"430258","יצירת קישורים לאנשים שמקושרים לסוכנויות ומפיקים - פעם ביום","סוכנים ומפיקים","auto-disabled by outage","Scheduled (daily)","Pipedrive · Link shortener","looks up the contact in Pipedrive → branches on conditions → reads/writes Pipedrive → normalises the Israeli phone number → shortens a link → updates the contact in Pipedrive → writes a note on the Pipedrive deal","varies","Confirm whether the business still wants this behaviour at all","Requires my decision","Auto-disabled by Make during the Pipedrive 429 outage (2026-07-30..08-02), NOT by a decision.","32","1","2026-08-01T05:00:14.541Z","",""
"835533","לינק לסליקה","סליקה","live","Webhook — פתיחת לינק דינמי לסליקה","Website / incoming form · Pipedrive","receives a form/web submission → reads deals from Pipedrive → looks up the contact in Pipedrive → handles deal products in Pipedrive → branches on conditions → calls another automation / external service → branches on conditions → calls another automation / external service → branches on conditions","GOS payment links (Cardcom + iCount)","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","50","5","2026-08-02T11:49:14.057Z","",""
"3934706","מוטרג מהתוסף חשבוניות אצל לאנדוליני","סליקה","live","Webhook — לאחר הפקה של מסמך חשבונאי בתוסף","Website / incoming form","receives a form/web submission","Native iCount module","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","12","0","2026-07-27T07:38:19.929Z","",""
"835854","תפיסת הסליקה מדף סליקה בפייפ","סליקה","live","Webhook — תפיסת סליקה","Website / incoming form · Pipedrive · Airtable · WhatsApp (Wassenger)","receives a form/web submission → reads deals from Pipedrive → branches on conditions → updates the deal in Pipedrive → writes a note on the Pipedrive deal → looks up an Airtable record → updates an Airtable record → updates the deal in Pipedrive → sends a WhatsApp message","GOS payment links","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","40","0","2026-07-30T04:51:57.703Z","",""
"1711911","סליקה עצמאית קירות של תקוה","סליקה","active but idle","Webhook — סליקה עצמאית קירות של תקוה","Website / incoming form · Pipedrive · Airtable","receives a form/web submission → calls another automation / external service → handles deal products in Pipedrive → reads deals from Pipedrive → looks up an Airtable record → updates the deal in Pipedrive → writes a note on the Pipedrive deal → looks up an Airtable record → creates an Airtable record → updates the deal in Pipedrive","GOS Ingress Platform (website_form) — code shipped, not credentialed","WEBSITE_FORM_SECRET unset; `messege`/`webpage` aliases missing","Keep temporarily","Lead-intake dependency — the only path these leads have into GOS today.","0","0","","",""
"4677244","Integration iCount","סליקה","inactive","Scheduled every 15 min","iCount","issues an accounting document (iCount)","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
"2725066","עדכון תנאי תשלום בדיל שמשוייך לארגון בפייפ עיסקי","עסקיים","live","Webhook — עדכון תנאי תשלום בדיל שמשוייך לארגון בפייפ עיסקי","Website / incoming form · Pipedrive · Airtable · Gmail","receives a form/web submission → reads/writes Pipedrive → branches on conditions → looks up an Airtable record → updates the deal in Pipedrive → sends an email","Deal classification SSOT (org-level payment terms)","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","33","0","2026-07-28T06:44:38.958Z","",""
"4549250","שליחת תוכן 2 ימים לפני תזכורת לתשלום","עסקיים","live","Webhook — שליחת תוכן 2 ימים לפני תזכורת לתשלום","Website / incoming form · Pipedrive · iCount · Gmail · WhatsApp (Wassenger)","receives a form/web submission → reads/writes Pipedrive → talks to iCount → sends an email → calls another automation / external service → looks up the contact in Pipedrive → normalises the Israeli phone number → branches on conditions → sends an email → sends a WhatsApp message → sends an email → sends a WhatsApp message","Communication Center + iCount","No active CC rule","Keep temporarily","Live, and GOS covers it only partly.","1","0","2026-07-08T06:00:12.789Z","",""
"430324","[טופל]לקוח עסקי ממלא טופס הזמנה > עדכון לדיל בפייפדרייב > שליחת מסמך ללקוח > שליחת נוטיפיקציה למשרד","עסקיים","active but idle","Webhook — לקוח עסקי שלח טופס הזמנה באתר","Website / incoming form · Pipedrive · Gmail · Google Docs · Google Drive","receives a form/web submission → branches on conditions → reads deals from Pipedrive → branches on conditions → normalises the Israeli phone number → updates the deal in Pipedrive → branches on conditions → calls another automation / external service → reads/writes Pipedrive → handles deal products in Pipedrive → sends an email → branches on conditions → produces a document → handles a Drive file → sends an email → produces a document → handles a Drive file → sends an email → reads/writes Pipedrive → branches on conditions → sends an email → calls another automation / external service","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"1443989","יוזר חדש בפייפ לטבלת המרה באיירטייבל","עסקיים","active but idle","Webhook — הוספת יוזר חדש לפייפ","Website / incoming form · Airtable · Gmail","receives a form/web submission → creates an Airtable record → sends an email","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"430325","לקוחות עסקיים - העברת סטייג' > שליחת תזכורת תשלום ללקוח","עסקיים","active but idle","Incoming email","Pipedrive · iCount · Airtable · Gmail","receives an incoming email → reads deals from Pipedrive → looks up the contact in Pipedrive → handles deal products in Pipedrive → issues an accounting document (iCount) → talks to iCount → calls another automation / external service → branches on conditions → looks up an Airtable record → sends an email → updates the deal in Pipedrive → looks up an Airtable record → sends an email → updates the deal in Pipedrive","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"430345","לקוחות עסקיים - לחיצה על לינק במייל > שליחת תזכורת תשלום ללקוח","עסקיים","active but idle","Webhook — שליחת תזכורת תשלום ללקוח עסקי","Website / incoming form · Pipedrive · iCount · Airtable · Gmail","receives a form/web submission → reads deals from Pipedrive → looks up the contact in Pipedrive → handles deal products in Pipedrive → talks to iCount → calls another automation / external service → branches on conditions → looks up an Airtable record → sends an email → updates the deal in Pipedrive → looks up an Airtable record → sends an email → updates the deal in Pipedrive","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"430308","סוכני תיירות וחברות הפקה ממלאים טופס הזמנה (חוזרת) > יצירת דיל > שליחת מסמך ללקוח > שליחת נוטיפיקציה למשרד","עסקיים","active but idle","Webhook — סוכן תיירות שלח טופס הזמנה באתר","Website / incoming form · Pipedrive · Link shortener · Airtable · Gmail · Google Docs · Google Drive","receives a form/web submission → normalises the Israeli phone number → looks for an existing company in Pipedrive → branches on conditions → creates the contact in Pipedrive → normalises the Israeli phone number → branches on conditions → shortens a link → updates the contact in Pipedrive → shortens a link → updates the contact in Pipedrive → shortens a link → updates the contact in Pipedrive → shortens a link → updates the contact in Pipedrive → reads/writes Pipedrive → updates the contact in Pipedrive → creates a deal in Pipedrive → branches on conditions → looks up an Airtable record → handles deal products in Pipedrive → sends an email → reads deals from Pipedrive → branches on conditions → handles deal products in Pipedrive → branches on conditions → produces a document → handles a Drive file → sends an email → produces a document → handles a Drive file → sends an email","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"4561651","שליחת תוכן 5 ימים לפני תזכורת לתשלום","עסקיים","active but idle","Webhook — שליחת תוכן 5 ימים לפני תזכורת לתשלום","Website / incoming form · Pipedrive · iCount · Gmail · WhatsApp (Wassenger)","receives a form/web submission → reads/writes Pipedrive → handles deal products in Pipedrive → talks to iCount → sends an email → calls another automation / external service → looks up the contact in Pipedrive → normalises the Israeli phone number → branches on conditions → sends an email → sends a WhatsApp message → sends an email → sends a WhatsApp message","","Confirm with the business whether this path should still carry traffic","Requires my decision","Active but no runs in the retained window — cannot tell ""no traffic"" from ""silently broken"".","0","0","","",""
"430273","לקוחות עסקיים - הוצאת קבלות פעם ביום - 16:00","עסקיים","auto-disabled by outage","Scheduled (daily)","Pipedrive · iCount · Gmail","reads deals from Pipedrive → branches on conditions → reads/writes Pipedrive → handles deal products in Pipedrive → issues an accounting document (iCount) → calls another automation / external service → reads/writes Pipedrive → updates the deal in Pipedrive → calls another automation / external service → reads/writes Pipedrive → updates the deal in Pipedrive → sends an email","varies","Confirm whether the business still wants this behaviour at all","Requires my decision","Auto-disabled by Make during the Pipedrive 429 outage (2026-07-30..08-02), NOT by a decision.","30","2","2026-07-31T13:00:05.166Z","",""
"430267","לקוחות עסקיים - הוצאת קבלות פעם ביום - 8:00","עסקיים","auto-disabled by outage","Scheduled (daily)","Pipedrive · iCount · Gmail","reads deals from Pipedrive → branches on conditions → reads/writes Pipedrive → handles deal products in Pipedrive → issues an accounting document (iCount) → calls another automation / external service → reads/writes Pipedrive → updates the deal in Pipedrive → calls another automation / external service → reads/writes Pipedrive → updates the deal in Pipedrive → sends an email","varies","Confirm whether the business still wants this behaviour at all","Requires my decision","Auto-disabled by Make during the Pipedrive 429 outage (2026-07-30..08-02), NOT by a decision.","32","1","2026-08-01T05:00:12.149Z","",""
"430261","לקוחות עסקיים - יום אחרי פעילות העברה לפייפליין גבייה + יומיים אחרי מייל סיכום פעילות","עסקיים","auto-disabled by outage","Scheduled (daily)","Pipedrive · WooCommerce (website shop)","reads deals from Pipedrive → handles deal products in Pipedrive → branches on conditions → reads/writes Pipedrive → branches on conditions → creates a website coupon → looks up the contact in Pipedrive → handles deal products in Pipedrive → calls another automation / external service → branches on conditions → updates the deal in Pipedrive","varies","Confirm whether the business still wants this behaviour at all","Requires my decision","Auto-disabled by Make during the Pipedrive 429 outage (2026-07-30..08-02), NOT by a decision.","30","2","2026-07-31T13:00:13.568Z","",""
"1989068","סיכום סיור - לקוח עיסקי","עסקיים","auto-disabled by outage","Webhook — טופס סיכום סיור הושלם - לקוח עיסקי","Website / incoming form · Airtable · Pipedrive","receives a form/web submission → looks up an Airtable record → branches on conditions → creates a follow-up task in Pipedrive → loops over items → looks up an Airtable record → reads/writes Pipedrive","varies","Confirm whether the business still wants this behaviour at all","Requires my decision","Auto-disabled by Make during the Pipedrive 429 outage (2026-07-30..08-02), NOT by a decision.","17","2","2026-07-30T18:18:28.111Z","",""
"4549206","שליחת תוכן 4 ימים לפני","עסקיים","auto-disabled by outage","Webhook — שליחת תוכן 4 ימים לפני","Website / incoming form · Pipedrive","receives a form/web submission → reads/writes Pipedrive → handles deal products in Pipedrive → calls another automation / external service","varies","Confirm whether the business still wants this behaviour at all","Requires my decision","Auto-disabled by Make during the Pipedrive 429 outage (2026-07-30..08-02), NOT by a decision.","9","1","2026-07-31T06:00:08.968Z","",""
"1564301","דיל עסקי מאושר לאיירטייבל","עסקיים לפני המכירה","live","Webhook — דיל עסקי הפך ל WON","Website / incoming form · Pipedrive · Airtable · Gmail","receives a form/web submission → branches on conditions → reads deals from Pipedrive → reads/writes Pipedrive → looks up an Airtable record → reads/writes Airtable → calls another automation / external service → branches on conditions → looks up an Airtable record → reads/writes Airtable → reads/writes Pipedrive → updates an Airtable record → sends an email","Deals + Tours modules","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","50","0","2026-07-28T06:40:48.278Z","",""
"4677340","חישוב ועדכון צפי תשלום","עסקיים לפני המכירה","live","Scheduled (on-demand)","Pipedrive · Airtable","reads deals from Pipedrive → reads/writes Pipedrive → looks up an Airtable record → reads/writes Airtable → looks up an Airtable record → reads/writes Airtable → reads/writes Pipedrive","Collection module (גבייה)","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","34","0","2026-07-26T14:39:53.763Z","",""
"2329750","עדכון תנאי תשלום מהארגון לדיל","עסקיים לפני המכירה","inactive","Webhook — עדכון תנאי תשלום מהארגון לדיל","Website / incoming form · Pipedrive","receives a form/web submission → reads deals from Pipedrive → reads/writes Pipedrive → updates the deal in Pipedrive","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
"1723213","פתיחת טופס הזמנה חדש לאנדוליני","עסקיים לפני המכירה","inactive","Webhook — לינק לטופס הזמנה דינמי","Website / incoming form · Pipedrive · Airtable","receives a form/web submission → reads deals from Pipedrive → looks up an Airtable record","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
"1213773","Office hours calculator","שעות עבודה","live","Webhook — Office hours calculator","Website / incoming form","receives a form/web submission → branches on conditions","none needed — internal helper","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","50","0","2026-08-01T13:04:19.374Z","",""
"4227190","AI","AI","inactive","Instant (watches a system for changes)","WhatsApp (Wassenger)","reads WhatsApp","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
"1952599","one click","One click","inactive","Webhook — one click_messaging1","Website / incoming form · Airtable","receives a form/web submission → looks up an Airtable record → calls another automation / external service","","","Can shut down now","Already inactive; no retained run history. Kept only as a record.","0","0","","",""
"2607384","בדיקת חיבור ווסנג'ר","wassenger","live","Scheduled (daily)","Gmail","branches on conditions → calls another automation / external service → sends an email → calls another automation / external service → sends an email → calls another automation / external service → sends an email","WhatsApp bridge health + בקרה detectors","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","34","0","2026-08-03T05:00:06.730Z","",""
"3734669","דיל מפאנזינג","wassenger","live","Incoming email","WhatsApp (Wassenger)","receives an incoming email → sends a WhatsApp message","Deal sources","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","1","0","2026-07-15T11:10:11.237Z","",""
"440474","לקוחות פרטיים - תזכורות לקראת פעילות (wassenger - check content)","wassenger","live","Scheduled (daily)","Pipedrive · Airtable · Link shortener · WhatsApp (Wassenger)","reads/writes Pipedrive → reads deals from Pipedrive → branches on conditions → handles deal products in Pipedrive → branches on conditions → handles deal products in Pipedrive → calls another automation / external service → looks up the contact in Pipedrive → handles deal products in Pipedrive → looks up an Airtable record → shortens a link → branches on conditions → sends a WhatsApp message → branches on conditions → sends a WhatsApp message → branches on conditions → sends a WhatsApp message","Communication Center pre-activity reminders","No active CC rule carries these yet","Keep temporarily","Live, and GOS covers it only partly.","34","0","2026-08-03T05:00:07.948Z","",""
"3121861","שליחה לאחר עריכה בפייפ","wassenger","live","Webhook — שליחת וואטסאפ מיידי","Website / incoming form · Pipedrive · Airtable · WhatsApp (Wassenger)","receives a form/web submission → reads deals from Pipedrive → looks up the contact in Pipedrive → branches on conditions → reads/writes Airtable → branches on conditions → normalises the Israeli phone number → updates the deal in Pipedrive → writes a note on the Pipedrive deal → branches on conditions → sends a WhatsApp message → updates the deal in Pipedrive → creates a follow-up task in Pipedrive → writes a note on the Pipedrive deal → updates the deal in Pipedrive","WhatsApp module (Baileys bridge)","","Replace inside GOS","Live, and GOS already covers it completely. Disable after a 48h parity watch.","50","0","2026-08-03T12:19:08.761Z","",""
